"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"LINN R.L.; HARNISCH D.L.","LINN, ROBERT L. (56126633100); HARNISCH, DELWYN L. (6506625886)","56126633100; 6506625886","INTERACTIONS BETWEEN ITEM CONTENT AND GROUP MEMBERSHIP ON ACHIEVEMENT TEST ITEMS","1981","Journal of Educational Measurement","18","2","","109","118","9","80","10.1111/j.1745-3984.1981.tb00846.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965460461&doi=10.1111%2fj.1745-3984.1981.tb00846.x&partnerID=40&md5=89736f1cf7e81dcfdf9aa5294e8f7997","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965460461"
"QUELLMALZ E.S.; CAPELL F.J.; CHOU C.‐P.","QUELLMALZ, EDYS S. (6507884970); CAPELL, FRANK J. (6603476685); CHOU, CHIH‐PING (7403592838)","6507884970; 6603476685; 7403592838","EFFECTS OF DISCOURSE AND RESPONSE MODE ON THE MEASUREMENT OF WRITING COMPETENCE","1982","Journal of Educational Measurement","19","4","","241","258","17","44","10.1111/j.1745-3984.1982.tb00131.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984529818&doi=10.1111%2fj.1745-3984.1982.tb00131.x&partnerID=40&md5=318bd5523134c7d58b99e388d85d5164","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84984529818"
"HOLMES S.E.","HOLMES, SUSAN E. (57189651135)","57189651135","UNIDIMENSIONALITY AND VERTICAL EQUATING WITH THE RASCH MODEL","1982","Journal of Educational Measurement","19","2","","139","147","8","22","10.1111/j.1745-3984.1982.tb00123.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988059637&doi=10.1111%2fj.1745-3984.1982.tb00123.x&partnerID=40&md5=ac96758e613703afe2ef20849016df33","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988059637"
"RUDNER L.M.; GETSON P.R.; KNIGHT D.L.","RUDNER, LAWRENCE M. (6701657821); GETSON, PAMELA R. (57207904278); KNIGHT, DAVID L. (57195045326)","6701657821; 57207904278; 57195045326","A MONTE CARLO COMPARISON OF SEVEN BIASED ITEM DETECTION TECHNIQUES","1980","Journal of Educational Measurement","17","1","","1","10","9","43","10.1111/j.1745-3984.1980.tb00810.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988070635&doi=10.1111%2fj.1745-3984.1980.tb00810.x&partnerID=40&md5=4051cfbd9e30c35dd6e5ceabf2b8a250","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988070635"
"BEJAR I.I.","BEJAR, ISAAC I. (6602577229)","6602577229","A PROCEDURE FOR INVESTIGATING THE UNIDIMENSIONALITY OF ACHIEVEMENT TESTS BASED ON ITEM PARAMETER ESTIMATES","1980","Journal of Educational Measurement","17","4","","283","296","13","53","10.1111/j.1745-3984.1980.tb00832.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002259022&doi=10.1111%2fj.1745-3984.1980.tb00832.x&partnerID=40&md5=90fb1f692b13a850abd1f12b8e0aa0fd","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0002259022"
"KOLEN M.J.; WHITNEY D.R.","KOLEN, MICHAEL J. (6603925839); WHITNEY, DOUGLAS R. (7102971846)","6603925839; 7102971846","COMPARISON OF FOUR PROCEDURES FOR EQUATING THE TESTS OF GENERAL EDUCATIONAL DEVELOPMENT","1982","Journal of Educational Measurement","19","4","","279","293","14","12","10.1111/j.1745-3984.1982.tb00134.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988084884&doi=10.1111%2fj.1745-3984.1982.tb00134.x&partnerID=40&md5=c2fdb1fef53033dd6451a9499a31ec5c","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988084884"
"BERGAN J.R.","BERGAN, JOHN R. (23379867100)","23379867100","MEASURING OBSERVER AGREEMENT USING THE QUASI‐INDEPENDENCE CONCEPT","1980","Journal of Educational Measurement","17","1","","59","69","10","4","10.1111/j.1745-3984.1980.tb00815.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972661601&doi=10.1111%2fj.1745-3984.1980.tb00815.x&partnerID=40&md5=e92ba183061d7e0d62ca7f5564614e94","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84972661601"
"ANDERSON R.E.; WELCH W.W.; HARRIS L.J.","ANDERSON, RONALD E. (57213583728); WELCH, WAYNE W. (7203028295); HARRIS, LINDA J. (57195043690)","57213583728; 7203028295; 57195043690","METHODOLOGICAL CONSIDERATIONS IN THE DEVELOPMENT OF INDICATORS OF ACHIEVEMENT IN DATA FROM THE NATIONAL ASSESSMENT","1982","Journal of Educational Measurement","19","2","","113","124","11","2","10.1111/j.1745-3984.1982.tb00120.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987254302&doi=10.1111%2fj.1745-3984.1982.tb00120.x&partnerID=40&md5=31d51e7d10f5927b86c939262e66c7a3","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987254302"
"FORSYTH R.A.; SPRATT K.F.","FORSYTH, ROBERT A. (57029929200); SPRATT, KEVIN F. (7007115669)","57029929200; 7007115669","MEASURING PROBLEM SOLVING ABILITY IN MATHEMATICS WITH MULTIPLE‐CHOICE ITEMS: THE EFFECT OF ITEM FORMAT ON SELECTED ITEM AND TEST CHARACTERISTICS","1980","Journal of Educational Measurement","17","1","","31","43","12","9","10.1111/j.1745-3984.1980.tb00812.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007182129&doi=10.1111%2fj.1745-3984.1980.tb00812.x&partnerID=40&md5=950475ced17873c417caf700b2ec681d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0007182129"
"KEOGH B.K.; PULLIS M.E.; CADWELL J.","KEOGH, BARBARA K. (7103302004); PULLIS, MICHAEL E. (24353233800); CADWELL, JOEL (25949498700)","7103302004; 24353233800; 25949498700","A SHORT FORM OF THE TEACHER TEMPERAMENT QUESTIONNAIRE","1982","Journal of Educational Measurement","19","4","","323","329","6","78","10.1111/j.1745-3984.1982.tb00138.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970256169&doi=10.1111%2fj.1745-3984.1982.tb00138.x&partnerID=40&md5=c5e0d805462bc324b3c239b3b2a34d43","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84970256169"
"ZOREF L.; WILLIAMS P.","ZOREF, LESLIE (57224229728); WILLIAMS, PAUL (57024298400)","57224229728; 57024298400","A LOOK AT CONTENT BIAS IN IQ TESTS","1980","Journal of Educational Measurement","17","4","","313","322","9","19","10.1111/j.1745-3984.1980.tb00834.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009325409&doi=10.1111%2fj.1745-3984.1980.tb00834.x&partnerID=40&md5=97674f7e4b06626eee3b385017378bd7","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0009325409"
"BERK R.A.","BERK, RONALD A. (7102907826)","7102907826","A CONSUMERs' GUIDE TO CRITERION‐REFERENCED TEST RELIABILITY","1980","Journal of Educational Measurement","17","4","","323","349","26","27","10.1111/j.1745-3984.1980.tb00835.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988111860&doi=10.1111%2fj.1745-3984.1980.tb00835.x&partnerID=40&md5=f040f90b442cad84ac9c45db690016ad","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988111860"
"BRIDGEMAN B.","BRIDGEMAN, BRENT (7005526936)","7005526936","GENERALITY OF A “FAST” OR “SLOW” TEST‐TAKING STYLE ACROSS A VARIETY OF COGNITIVE TASKS","1980","Journal of Educational Measurement","17","3","","211","217","6","4","10.1111/j.1745-3984.1980.tb00828.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011651478&doi=10.1111%2fj.1745-3984.1980.tb00828.x&partnerID=40&md5=f673208cbb94712e83c2081be34eaf06","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0011651478"
"KOLEN M.J.","KOLEN, MICHAEL J. (6603925839)","6603925839","COMPARISON OF TRADITIONAL AND ITEM RESPONSE THEORY METHODS FOR EQUATING TESTS","1981","Journal of Educational Measurement","18","1","","1","11","10","66","10.1111/j.1745-3984.1981.tb00838.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001732408&doi=10.1111%2fj.1745-3984.1981.tb00838.x&partnerID=40&md5=d2091dea95f4df1218f7bd46db436a92","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0001732408"
"GANOPOLE S.J.","GANOPOLE, SELINA J. (57025171500)","57025171500","THE FUNDAMENTAL READING COMPETENCIES TEST","1980","Journal of Educational Measurement","17","1","","71","74","3","0","10.1111/j.1745-3984.1980.tb00816.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024936945&doi=10.1111%2fj.1745-3984.1980.tb00816.x&partnerID=40&md5=feea58164ab4c9a6c571873b7bd611a5","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85024936945"
"WALLER M.I.","WALLER, MICHAEL I. (57189177949)","57189177949","A PROCEDURE FOR COMPARING LOGISTIC LATENT TRAIT MODELS","1981","Journal of Educational Measurement","18","2","","119","125","6","9","10.1111/j.1745-3984.1981.tb00847.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973704109&doi=10.1111%2fj.1745-3984.1981.tb00847.x&partnerID=40&md5=74b94098a02a8692df7ac5289c0d36f4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973704109"
"WILCOX R.R.","WILCOX, RAND R. (7202527113)","7202527113","SOME NEW RESULTS ON AN ANSWER‐UNTIL‐CORRECT SCORING PROCEDURE","1982","Journal of Educational Measurement","19","1","","67","74","7","19","10.1111/j.1745-3984.1982.tb00116.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040737650&doi=10.1111%2fj.1745-3984.1982.tb00116.x&partnerID=40&md5=b666a11b09d31c6c0338a8507e658bc1","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0040737650"
"GROSS A.L.; SHULMAN V.","GROSS, ALAN L. (8361184600); SHULMAN, VIVIAN (22948847300)","8361184600; 22948847300","THE APPLICABILITY OF THE BETA BINOMIAL MODEL FOR CRITERION REFERENCED TESTING","1980","Journal of Educational Measurement","17","3","","195","201","6","6","10.1111/j.1745-3984.1980.tb00826.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988074783&doi=10.1111%2fj.1745-3984.1980.tb00826.x&partnerID=40&md5=0320c00c1dbac871e06370dfdae2e019","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988074783"
"SEDDON G.M.; CHOKOTHO N.C.J.; MERRITT R.","SEDDON, G.M. (6701422029); CHOKOTHO, N.C.J. (56632467500); MERRITT, R. (57195041539)","6701422029; 56632467500; 57195041539","THE IDENTIFICATION OF RADEX PROPERTIES IN OBJECTIVE TEST ITEMS","1981","Journal of Educational Measurement","18","3","","155","170","15","1","10.1111/j.1745-3984.1981.tb00850.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987228095&doi=10.1111%2fj.1745-3984.1981.tb00850.x&partnerID=40&md5=736c6698ec4683bb9c02351155e3f558","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84987228095"
"WARDROP J.L.; ANDERSON T.H.; HIVELY W.; HASTINGS C.N.; ANDERSON R.I.; MULLER K.E.","WARDROP, JAMES L. (6701862970); ANDERSON, THOMAS H. (56971798700); HIVELY, WELLS (57833839100); HASTINGS, C. NICHOLAS (57024743900); ANDERSON, RICHARD I. (57195040757); MULLER, KEITH E. (7403204717)","6701862970; 56971798700; 57833839100; 57024743900; 57195040757; 7403204717","A FRAMEWORK FOR ANALYZING THE INFERENCE STRUCTURE OF EDUCATIONAL ACHIEVEMENT TESTS","1982","Journal of Educational Measurement","19","1","","1","18","17","1","10.1111/j.1745-3984.1982.tb00110.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973818998&doi=10.1111%2fj.1745-3984.1982.tb00110.x&partnerID=40&md5=9bd81b3c2b7636989862708150a49199","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973818998"
"CUDECK R.","CUDECK, ROBERT (6701660563)","6701660563","A COMPARATIVE STUDY OF INDICES FOR INTERNAL CONSISTENCY","1980","Journal of Educational Measurement","17","2","","117","130","13","7","10.1111/j.1745-3984.1980.tb00820.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973827072&doi=10.1111%2fj.1745-3984.1980.tb00820.x&partnerID=40&md5=972fc78de3e18cce8d037076a2db7130","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84973827072"
"GAY L.R.","GAY, LORRAINE R. (35101931600)","35101931600","THE COMPARATIVE EFFECTS OF MULTIPLE‐CHOICE VERSUS SHORT‐ANSWER TESTS ON RETENTION","1980","Journal of Educational Measurement","17","1","","45","50","5","41","10.1111/j.1745-3984.1980.tb00813.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994927429&doi=10.1111%2fj.1745-3984.1980.tb00813.x&partnerID=40&md5=1ffd13d589b4fed4882acdb3d261262d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84994927429"
"REYNOLDS C.R.","REYNOLDS, CECIL R. (7402331624)","7402331624","AN EXAMINATION FOR BIAS IN A PRESCHOOL TEST BATTERY ACROSS RACE AND SEX","1980","Journal of Educational Measurement","17","2","","137","146","9","16","10.1111/j.1745-3984.1980.tb00822.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999405291&doi=10.1111%2fj.1745-3984.1980.tb00822.x&partnerID=40&md5=8938978475dd1563070fd5d97e35ac2a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84999405291"
"WEBB N.M.; SHAVELSON R.J.","WEBB, NOREEN M. (7102171983); SHAVELSON, RICHARD J. (35613093400)","7102171983; 35613093400","MULTIVARIATE GENERALIZABILITY OF GENERAL EDUCATIONAL DEVELOPMENT RATINGS","1981","Journal of Educational Measurement","18","1","","13","22","9","23","10.1111/j.1745-3984.1981.tb00839.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001729995&doi=10.1111%2fj.1745-3984.1981.tb00839.x&partnerID=40&md5=8425c19eefeba39030257d87f996510a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0001729995"
