"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"TAMIR P.","TAMIR, PINCHAS (6603410369)","6603410369","AN INQUIRY ORIENTED LABORATORY EXAMINATION","1974","Journal of Educational Measurement","11","1","","25","33","8","52","10.1111/j.1745-3984.1974.tb00967.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989144134&doi=10.1111%2fj.1745-3984.1974.tb00967.x&partnerID=40&md5=db7d8c88cc0adf6352d19b8f93e5f29e","Having discussed the dearth of testing of actual performance in real situations, a variety of arguments are raised to support the need for assessment in the Practical mode, and the development and nature of an inquiry oriented laboratory examination is described. One test problem is presented in detail including materials, instructions to examinees, instructions for administration and scoring as well as sample answers. Data regarding validity and reliability are provided together with findings pertaining to the relationship between the various skills assessed by the examination. Moderation procedures for determining the individual scores in an examination in which different students perform different test problems are suggested. The author contends that the type of examination described reflects the inquiry objectives of the BSCS philosophy and provides a valid and reliable measure of problem solving ability in a practical laboratory setting. Copyright © 1974, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84989144134"
"NOVICK M.R.; PETERSEN N.S.","NOVICK, MELVIN R. (16513922700); PETERSEN, NANCY S. (57195042674)","16513922700; 57195042674","TOWARDS EQUALIZING EDUCATIONAL AND EMPLOYMENT OPPORTUNITY","1976","Journal of Educational Measurement","13","1","","77","88","11","13","10.1111/j.1745-3984.1976.tb00183.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040791512&doi=10.1111%2fj.1745-3984.1976.tb00183.x&partnerID=40&md5=8fe92ccf8f41f17d020197f509632f8e","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0040791512"
"DAVIS G.A.; SUBKOVIAK M.J.","DAVIS, GARY A. (7404343458); SUBKOVIAK, MICHAEL J. (6506489478)","7404343458; 6506489478","MULTIDIMENSIONAL ANALYSIS OF A PERSONALITY‐BASED TEST OF CREATIVE POTENTIAL","1975","Journal of Educational Measurement","12","1","","37","43","6","43","10.1111/j.1745-3984.1975.tb01007.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954676939&doi=10.1111%2fj.1745-3984.1975.tb01007.x&partnerID=40&md5=c6cbd717edc3f2f5cba2a5672e70898a","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84954676939"
"MARCO G.L.; MURPHY R.T.; QUIRK T.J.","MARCO, GARY L. (57065132200); MURPHY, RICHARD T. (57195041269); QUIRK, THOMAS J. (15521541800)","57065132200; 57195041269; 15521541800","A CLASSIFICATION OF METHODS OF USING STUDENT DATA TO ASSESS SCHOOL EFFECTIVENESS","1976","Journal of Educational Measurement","13","4","","243","252","9","3","10.1111/j.1745-3984.1976.tb00015.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954652893&doi=10.1111%2fj.1745-3984.1976.tb00015.x&partnerID=40&md5=05e48708c9e0cf8b8a341f55b94c3fa6","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-77954652893"
"ROWLEY G.L.","ROWLEY, GLENN L. (7006131497)","7006131497","WHICH EXAMINEES ARE MOST FAVOURED BY THE USE OF MULTIPLE CHOICE TESTS?","1974","Journal of Educational Measurement","11","1","","15","23","8","19","10.1111/j.1745-3984.1974.tb00966.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037650719&doi=10.1111%2fj.1745-3984.1974.tb00966.x&partnerID=40&md5=be4f84b4838b28792dce15f17f6ada14","Scores were obtained from 198 ninth grade students on achievement motivation, test anxiety, testwiseness, and risktaking. Tests in mathematics and vocabulary were constructed in free response and multiple choice form, and administered to the subjects in that order, with an interval of 5 weeks between administrations. Partial correlations were computed between scores on the multiple choice tests and achievement motivation, test anxiety, testwiseness, and risktaking, with free response scores partialled out. The partial correlations were corrected for the unreliability in the free response scores, and tested for significance. All partials involving achievement motivation and test anxiety were nonsignificant, as were all partials based on mathematics scores. The partial correlations of vocabulary scores with testwiseness and risktaking were significant without exception. It was concluded that the use of multiple choice tests can favour certain examinees those who are highly testwise and willing to take risks in the test situation. It was noted that the extent to which these examinees were favoured was dependent on the nature of the test, and that a verbal test seemed more susceptible than a numerical test. Copyright © 1974, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-0037650719"
"BRELAND H.M.; IRONSON G.H.","BRELAND, HUNTER M. (6506538277); IRONSON, GAIL H. (7006098861)","6506538277; 7006098861","DEFUNIS RECONSIDERED: A COMPARATIVE ANALYSIS OF ALTERNATIVE ADMISSIONS STRATEGIES","1976","Journal of Educational Measurement","13","1","","89","99","10","10","10.1111/j.1745-3984.1976.tb00184.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901704854&doi=10.1111%2fj.1745-3984.1976.tb00184.x&partnerID=40&md5=17dcf175d7fd60098030127f1e0098e4","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84901704854"
"MATHEWS W.M.","MATHEWS, WALTER M. (7102188507)","7102188507","NARRATIVE FORMAT TESTING REPORTS AND TRADITIONAL TESTING REPORTS: A COMPARATIVE STUDY","1973","Journal of Educational Measurement","10","3","","171","178","7","1","10.1111/j.1745-3984.1973.tb00794.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024959317&doi=10.1111%2fj.1745-3984.1973.tb00794.x&partnerID=40&md5=8c7687274977e62987d609880fc0703f","This article reports a comparative study of teacher acceptance of two kinds of testing reports that were generated for Form A of the Iowa Tests of Basic Skills at the fourth‐grade level. Locally produced reports similar to the traditional ones provided by the test publisher were evaluated against experimental reports that were computer generated in a narrative format. On a random basis, 52 teachers from 16 schools received either the traditional or experimental testing reports for their class, and were asked to evaluate the reports on six scales: clear, useful, meaningful, valuable, sufficient, and accurate, for each of three purposes: information for the teacher on individual students, class‐summary information, and information for use at a parent‐teacher meeting. On 15 of the 18 comparisons between the traditional and experimental reports, the experimental reports were rated significantly higher. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024959317"
"WRIGHT R.J.; BEAN A.G.","WRIGHT, ROBERT J. (57012365400); BEAN, ANDREW G. (56987232600)","57012365400; 56987232600","THE INFLUENCE OF SOCIOECONOMIC STATUS ON THE PREDICTABILITY OF COLLEGE PERFORMANCE","1974","Journal of Educational Measurement","11","4","","277","284","7","11","10.1111/j.1745-3984.1974.tb01000.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965576208&doi=10.1111%2fj.1745-3984.1974.tb01000.x&partnerID=40&md5=bbe80ad85e33358a388803006fcb0e6e","Although numerous studies have examined the validity of scholastic aptitude measures as predictors of college performance for black and white students, few studies have investigated the validity of these predictors for different socioeconomic levels within a racially homogeneous population. To study the influence of socioeconomic status (SES) on the predictability of college performance, a sample of 1,631 white freshmen attending a large urban university was divided into homogeneous subgroups on each of three measures: (a) family income, (b) father's occupation, and (c) mother's education. Verbal and Quantitative Scholastic Aptitude Test scores and high school class rank were used to predict freshman grade‐point average within each subgroup. For all three socioeconomic measures, lower cross‐validated multiple correlations were associated with lower levels of SES. Possible explanations for these results are discussed and implications for research are presented. Copyright © 1974, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-84965576208"
"GOLDMAN R.D.","GOLDMAN, ROY D. (7402001118)","7402001118","HIDDEN OPPORTUNITIES IN THE PREDICTION OF COLLEGE GRADES FOR DIFFERENT SUBGROUPS","1973","Journal of Educational Measurement","10","3","","205","210","5","2","10.1111/j.1745-3984.1973.tb00798.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85024977926&doi=10.1111%2fj.1745-3984.1973.tb00798.x&partnerID=40&md5=9295c797a4676633a43ea77659ef8a0a","The purpose of this paper was to examine the problems and opportunities of academic prediction for different ethnic groups. Several recent studies of academic prediction for blacks and whites were reviewed in regard to: 1) the situation in which the data were obtained; 2) the prediction technique employed, and 3) the data distribution likely to give rise to the obtained prediction indices. It was suggested that a total‐group regression equation which “benefits” a minority group by overpredicting mean grade may actually be very disadvantageous if accompanied by a large error of estimate. The damage can be produced by precluding selection of the most qualified minority group members and thus lowering the groups’ performance. Differential process theory was proposed as a potential source of explanations for differential prediction. It was proposed that alternative strategic approaches to scholastic tasks might alter the covariance of predictor tests with grades. Finally, it was suggested that, under certain circumstances, the patterns of standardized regression weights in the prediction of grades, might suggest group difference in problem‐solving strategies. Copyright © 1973, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-85024977926"
"LEWY A.; SHAVIT S.","LEWY, ARIEH (56968378400); SHAVIT, SHLOMO (57195044387)","56968378400; 57195044387","TYPES OF EXAMINATIONS IN HISTORY STUDIES","1974","Journal of Educational Measurement","11","1","","35","42","7","1","10.1111/j.1745-3984.1974.tb00968.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846912896&doi=10.1111%2fj.1745-3984.1974.tb00968.x&partnerID=40&md5=0444380ee01f3eebd8cb6496f2a1c306","In psychometric studies disagreement among experts is frequently treated as error void of informational value. The present study deviates from this approach and utilizes disagreement among experts in item classification as a source for examining the structural characteristics of the classification scheme. Guttman's smallest space analysis applied to an agreement‐disagreement matrix suggests that the item‐classification scheme reflects two different approaches to testing outcomes of studying history: that of the cognitive psychology and that of the philosophy of history. Copyright © 1974, Wiley Blackwell. All rights reserved","","","Article","Final","","Scopus","2-s2.0-33846912896"
"JESSELL J.C.; SULLINS W.L.","JESSELL, JOHN C. (16420423200); SULLINS, WALTER L. (57189192443)","16420423200; 57189192443","THE EFFECT OF KEYED RESPONSE SEQUENCING OF MULTIPLE CHOICE ITEMS ON PERFORMANCE AND RELIABILITY","1975","Journal of Educational Measurement","12","1","","45","48","3","9","10.1111/j.1745-3984.1975.tb01008.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009865724&doi=10.1111%2fj.1745-3984.1975.tb01008.x&partnerID=40&md5=4de0633b38c3b9b1a5ca5e0a50ce369d","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-85009865724"
"POHLMANN J.T.; ELMORE P.B.","POHLMANN, JOHN T. (8921675000); ELMORE, PATRICIA B. (8633569000)","8921675000; 8633569000","THE INSTRUCTIONAL IMPROVEMENT QUESTIONNAIRE","1976","Journal of Educational Measurement","13","2","","161","163","2","1","10.1111/j.1745-3984.1976.tb00008.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955376614&doi=10.1111%2fj.1745-3984.1976.tb00008.x&partnerID=40&md5=1b8efe05a925f38a48d850311264a0ac","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-79955376614"
"THISSEN D.M.","THISSEN, DAVID M. (7003712685)","7003712685","INFORMATION IN WRONG RESPONSES TO THE RAVEN PROGRESSIVE MATRICES","1976","Journal of Educational Measurement","13","3","","201","214","13","53","10.1111/j.1745-3984.1976.tb00011.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000584576&doi=10.1111%2fj.1745-3984.1976.tb00011.x&partnerID=40&md5=a4d6c947a082a0a717577361b360fad1","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0000584576"
"HUYNH H.","HUYNH, HUYNH (16512875100)","16512875100","ON THE RELIABILITY OF DECISIONS IN DOMAIN‐REFERENCED TESTING","1976","Journal of Educational Measurement","13","4","","253","264","11","95","10.1111/j.1745-3984.1976.tb00016.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000347934&doi=10.1111%2fj.1745-3984.1976.tb00016.x&partnerID=40&md5=3c32bb8a2edfe0fbeaf2405835928aef","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0000347934"
"ORY J.C.; POGGIO J.P.","ORY, JOHN C. (7004670778); POGGIO, JOHN P. (16442357300)","7004670778; 16442357300","THE EMPIRICAL DEVELOPMENT OF A MEASURE OF ACHIEVEMENT MOTIVATION","1976","Journal of Educational Measurement","13","2","","157","159","2","1","10.1111/j.1745-3984.1976.tb00007.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948071686&doi=10.1111%2fj.1745-3984.1976.tb00007.x&partnerID=40&md5=e808148575ab72d5d593bf1e5e941e03","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84948071686"
"CENTRA J.A.","CENTRA, JOHN A. (6603207332)","6603207332","THE INFLUENCE OF DIFFERENT DIRECTIONS ON STUDENT RATINGS OF INSTRUCTION","1976","Journal of Educational Measurement","13","4","","277","282","5","20","10.1111/j.1745-3984.1976.tb00018.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965780764&doi=10.1111%2fj.1745-3984.1976.tb00018.x&partnerID=40&md5=8e51eceb6b73c264f61a0b2f6341e0b9","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84965780764"
"HAKSTIAN A.R.; KANSUP W.","HAKSTIAN, A. RALPH (6701603762); KANSUP, WANLOP (57195043408)","6701603762; 57195043408","A COMPARISON OF SEVERAL METHODS OF ASSESSING PARTIAL KNOWLEDGE IN MULTIPLE‐CHOICE TESTS: II. TESTING PROCEDURES","1975","Journal of Educational Measurement","12","4","","231","239","8","24","10.1111/j.1745-3984.1975.tb01024.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988077824&doi=10.1111%2fj.1745-3984.1975.tb01024.x&partnerID=40&md5=d8f8fdcb2cb1819dc6dd53f68eb16088","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-84988077824"
